Unnamed: 0,YEAR,Sports,state_cd,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,TOTAL_OPEXP_INCLCOED,SUM_TOTAL_HDCOACH,TOTAL_REVENUE_ALL,TOTAL_EXPENSE_ALL,TOTAL_PARTIC
1987,2008,Golf,AR,133,83,800634,29,1906994,3156485,216
1988,2008,Golf,AZ,130,60,703770,22,1466530,3277522,190
1989,2008,Golf,CA,880,434,4723136,150,15566504,19753416,1314
1990,2008,Golf,CO,122,76,907051,23,2662163,3873151,198
1991,2008,Golf,CT,121,41,661315,17,2506320,2496287,162
1992,2008,Golf,DC,25,7,272557,3,774587,774587,32
1993,2008,Golf,DE,54,2,144146,6,346580,336648,56
1994,2008,Golf,FL,382,217,2528857,61,8990528,11930322,599
1995,2008,Golf,GA,299,109,1584008,52,5278267,7397951,408
1996,2008,Golf,HI,49,13,405160,7,730937,1064091,62
1997,2008,Golf,IA,478,262,1409515,74,4157085,5212677,740
1998,2008,Golf,ID,55,49,330641,12,899325,1272471,104
1999,2008,Golf,IL,547,295,2339149,97,5961933,8289170,842
2000,2008,Golf,IN,359,209,1733278,59,4869826,7031576,568
2001,2008,Golf,KS,248,88,965299,42,2135481,3774166,336
2002,2008,Golf,KY,267,165,1342798,44,3666878,5503736,432
2003,2008,Golf,LA,112,59,823544,20,2285350,3570299,171
2004,2008,Golf,MA,332,77,673958,38,2007201,2014581,409
2005,2008,Golf,MD,95,33,396118,19,953916,1513838,128
2006,2008,Golf,ME,150,18,88480,20,266625,253150,168
2007,2008,Golf,MI,379,172,1477685,61,4653064,6347540,551
2008,2008,Golf,MN,314,204,1026886,60,1901488,2635338,518
2009,2008,Golf,MO,284,190,1107439,49,3913010,4491162,474
2010,2008,Golf,MS,181,50,727152,30,2129345,3068269,231
2011,2008,Golf,MT,76,73,362469,19,884057,1206868,149
2012,2008,Golf,NC,487,216,2420340,79,6809005,10671101,703
2013,2008,Golf,ND,68,44,285320,15,641964,740378,112
2014,2008,Golf,NE,163,106,527867,27,1412579,2148475,269
2015,2008,Golf,NH,58,8,125397,7,322768,243789,66
2016,2008,Golf,NJ,180,30,577095,28,2033309,2027242,210
2017,2008,Golf,NM,70,26,552567,10,1931824,1969876,96
2018,2008,Golf,NV,18,18,326875,4,419868,1427206,36
2019,2008,Golf,NY,633,141,1889036,101,5394709,5420265,774
2020,2008,Golf,OH,545,294,2065081,92,7618746,9162108,839
2021,2008,Golf,OK,213,130,1529527,38,5012499,7349610,343
2022,2008,Golf,OR,116,86,926669,29,1572432,3331539,202
2023,2008,Golf,PA,921,228,1830371,126,5042853,5659391,1149
2024,2008,Golf,RI,53,9,204378,7,651917,646853,62
2025,2008,Golf,SC,289,129,1582272,46,6019358,7876124,418
2026,2008,Golf,SD,86,72,327160,17,871135,912000,158
2027,2008,Golf,TN,302,155,1760110,54,8098654,8457613,457
2028,2008,Golf,TX,610,344,4581800,104,15741510,18446565,954
2029,2008,Golf,UT,86,51,687331,13,1232368,1988734,137
2030,2008,Golf,VA,279,80,1444337,41,4145674,5435520,359
2031,2008,Golf,VT,45,7,58264,6,172375,173584,52
2032,2008,Golf,WA,146,114,1381398,37,2757146,3924453,260
2033,2008,Golf,WI,266,162,813232,54,1578960,2441916,428
2034,2008,Golf,WV,173,71,442786,27,1776107,1725265,244
2035,2008,Golf,WY,15,11,213394,3,426040,439160,26
2036,2008,Gymnastics,AK,0,16,92778,1,343056,467759,16
2037,2008,Gymnastics,AL,0,35,471073,2,569935,3431220,35
2038,2008,Gymnastics,AR,0,13,269209,1,376665,1434087,13
2039,2008,Gymnastics,AZ,0,36,286681,2,320629,1704519,36
2040,2008,Gymnastics,CA,35,138,825249,9,1756249,5512421,173
2041,2008,Gymnastics,CO,0,13,159434,1,1064762,1064762,13
2042,2008,Gymnastics,CT,0,61,195777,3,881977,880152,61
2043,2008,Gymnastics,DC,0,12,48150,1,491417,491417,12
2044,2008,Gymnastics,FL,0,14,287505,1,130013,1506507,14
2045,2008,Gymnastics,GA,0,15,268686,1,1797728,2076375,15
2046,2008,Gymnastics,IA,18,39,359215,3,404497,2248817,57
2047,2008,Gymnastics,ID,0,22,150593,1,218270,526213,22
2048,2008,Gymnastics,IL,51,66,534976,6,1732104,3243114,117
2049,2008,Gymnastics,IN,0,19,80936,1,428447,428447,19
2050,2008,Gymnastics,KY,0,16,156657,1,56322,919698,16
2051,2008,Gymnastics,LA,0,28,276869,2,325556,1401517,28
2052,2008,Gymnastics,MA,35,32,131660,4,306033,313582,67
2053,2008,Gymnastics,MD,18,44,187179,4,473928,1117250,62
2054,2008,Gymnastics,MI,24,79,747645,6,1853238,4754808,103
2055,2008,Gymnastics,MN,20,71,264432,5,382809,1507207,91
2056,2008,Gymnastics,MO,0,33,243777,2,251075,1129152,33
2057,2008,Gymnastics,NC,0,32,237968,2,423023,1279603,32
2058,2008,Gymnastics,NE,22,18,344367,2,221623,1773921,40
2059,2008,Gymnastics,NH,0,21,136054,1,390705,851361,21
2060,2008,Gymnastics,NJ,0,26,142198,1,608941,608941,26
2061,2008,Gymnastics,NY,0,85,178288,4,427578,506723,85
2062,2008,Gymnastics,OH,21,54,228674,4,1067748,2919157,75
2063,2008,Gymnastics,OK,21,19,368700,2,111233,2080485,40
2064,2008,Gymnastics,OR,0,16,264389,1,246474,1212134,16
2065,2008,Gymnastics,PA,41,105,551888,9,2040419,3119154,146
2066,2008,Gymnastics,RI,0,30,68412,2,172000,172000,30
2067,2008,Gymnastics,TX,0,19,128091,1,346786,346786,19
2068,2008,Gymnastics,UT,0,63,580486,4,1371157,2709881,63
2069,2008,Gymnastics,VA,18,17,80518,2,135409,563189,35
2070,2008,Gymnastics,WA,0,36,199838,2,750135,1306225,36
2071,2008,Gymnastics,WI,0,88,164148,5,435517,452730,88
2072,2008,Gymnastics,WV,0,17,159747,1,91795,786487,17
2073,2008,Ice Hockey,AK,55,0,1824726,2,3642770,3827214,55
2074,2008,Ice Hockey,AL,27,0,240740,1,694959,805590,27
2075,2008,Ice Hockey,CO,53,0,809309,2,6233164,5443288,53
2076,2008,Ice Hockey,CT,200,173,2014752,14,6889622,8511489,373
2077,2008,Ice Hockey,IL,29,18,111184,2,239787,237784,47
2078,2008,Ice Hockey,IN,28,0,700912,1,669106,2444682,28
2079,2008,Ice Hockey,MA,859,226,5106607,40,24316621,22985803,1085
2080,2008,Ice Hockey,ME,147,89,910475,9,3942265,3327644,236
2081,2008,Ice Hockey,MI,243,70,3406114,12,12900535,12484425,313
2082,2008,Ice Hockey,MN,478,331,4416826,30,18696782,14116177,809
2083,2008,Ice Hockey,MO,53,31,265098,2,351012,351012,84
2084,2008,Ice Hockey,ND,51,22,730777,3,4372933,3195786,73
2085,2008,Ice Hockey,NE,28,0,861632,1,2284193,2217154,28
2086,2008,Ice Hockey,NH,206,113,1746648,12,5880695,6516708,319
2087,2008,Ice Hockey,NJ,50,21,382190,3,1221241,1221241,71
2088,2008,Ice Hockey,NY,843,409,5922624,49,24332582,24522400,1252
2089,2008,Ice Hockey,OH,81,23,1378495,4,3624668,6636924,104
2090,2008,Ice Hockey,PA,156,69,1096457,9,4155020,4311618,225
2091,2008,Ice Hockey,RI,122,75,981390,7,4278864,4283926,197
2092,2008,Ice Hockey,VT,163,128,1072686,10,3966816,3884891,291
2093,2008,Ice Hockey,WI,350,139,2730716,18,7863207,8577108,489
2094,2008,Lacrosse,AL,24,12,111415,2,470562,468774,36
2095,2008,Lacrosse,AR,23,0,76929,1,122178,122178,23
2096,2008,Lacrosse,AZ,32,0,89983,1,186903,186903,32
2097,2008,Lacrosse,CA,79,216,1048172,12,1754591,3779123,295
2098,2008,Lacrosse,CO,70,92,662180,6,2552846,2616764,162
2099,2008,Lacrosse,CT,446,329,1538574,25,7271784,7734435,775
2100,2008,Lacrosse,DC,97,143,494907,8,3180104,3157055,240
2101,2008,Lacrosse,DE,124,74,392806,6,1587404,1776944,198
2102,2008,Lacrosse,FL,114,21,263427,4,766592,757488,135
2103,2008,Lacrosse,GA,30,24,68430,2,1126154,333395,54
2104,2008,Lacrosse,IL,0,47,261973,2,84551,1171337,47
2105,2008,Lacrosse,IN,89,45,677164,4,669059,2604372,134
2106,2008,Lacrosse,KY,48,31,419299,2,447462,1414802,79
2107,2008,Lacrosse,MA,1057,752,2274449,66,8625880,8596094,1809
2108,2008,Lacrosse,MD,751,473,2266981,39,9814944,11946012,1224
2109,2008,Lacrosse,ME,270,193,575571,18,1409234,1307118,463
2110,2008,Lacrosse,MI,87,61,338891,6,1173224,1176237,148
2111,2008,Lacrosse,MO,48,29,116850,4,443565,477683,77
2112,2008,Lacrosse,NC,455,238,1445874,23,4962108,7396686,693
2113,2008,Lacrosse,NH,245,214,831280,18,2516322,2816362,459
2114,2008,Lacrosse,NJ,368,295,1275515,25,4927895,4929645,663
2115,2008,Lacrosse,NY,2526,1533,7884837,141,27633913,30249036,4059
2116,2008,Lacrosse,OH,283,241,959346,18,3059937,3831811,524
2117,2008,Lacrosse,OR,0,69,349062,3,206642,1159185,69
2118,2008,Lacrosse,PA,1441,1420,4494466,102,18097456,18399114,2861
2119,2008,Lacrosse,RI,190,118,616640,10,2431645,2437433,308
2120,2008,Lacrosse,SC,99,60,251969,5,1560819,1546309,159
2121,2008,Lacrosse,TN,66,66,342573,5,1869170,1874954,132
2122,2008,Lacrosse,TX,0,17,47416,1,82527,82527,17
2123,2008,Lacrosse,VA,508,464,1966445,33,6073818,8722397,972
2124,2008,Lacrosse,VT,232,153,610602,14,1889350,1976476,385
2125,2008,Lacrosse,WA,0,21,22841,1,67813,61036,21
2126,2008,Lacrosse,WI,28,0,55200,1,112327,112327,28
2127,2008,Lacrosse,WV,32,0,26651,1,159530,163271,32
2128,2008,Rodeo,AL,21,29,96447,3,391752,364782,50
2129,2008,Rodeo,AR,18,19,60147,4,157345,157345,37
2130,2008,Rodeo,AZ,49,24,124903,6,307596,315599,73
2131,2008,Rodeo,CA,49,67,195512,5,441051,446075,116
2132,2008,Rodeo,CO,30,18,69965,3,300710,300710,48
2133,2008,Rodeo,IA,20,14,135616,2,299744,213328,34
2134,2008,Rodeo,ID,16,10,167632,1,266958,339205,26
2135,2008,Rodeo,KS,120,71,169725,12,916917,755743,191
2136,2008,Rodeo,MO,24,21,55518,2,583500,572500,45
2137,2008,Rodeo,MS,7,4,4460,2,5310,5310,11
2138,2008,Rodeo,MT,86,45,247936,10,818645,815839,131
2139,2008,Rodeo,NE,5,3,5075,2,15780,15780,8
2140,2008,Rodeo,NM,77,43,411182,10,1047691,938839,120
2141,2008,Rodeo,OK,229,139,329718,15,1269052,1345970,368
2142,2008,Rodeo,OR,24,18,107697,4,242510,227802,42
2143,2008,Rodeo,TN,20,12,84205,1,295500,295500,32
2144,2008,Rodeo,TX,323,129,711325,26,2771538,2769862,452
2145,2008,Rodeo,WA,29,15,99046,2,169451,169421,44
2146,2008,Rodeo,WY,112,64,417351,13,1155943,1175659,176
2147,2008,Rowing,AL,0,51,221990,1,15852,831151,51
2148,2008,Rowing,CA,305,921,2009882,25,6275649,10335750,1226
2149,2008,Rowing,CT,148,282,1281409,12,2526143,3104570,430
2150,2008,Rowing,DC,170,137,399465,4,1548326,1548326,307
2151,2008,Rowing,DE,0,59,68618,1,588574,626223,59
2152,2008,Rowing,FL,97,330,627133,12,2781966,3923763,427
2153,2008,Rowing,IA,0,113,371427,2,422863,1381404,113
2154,2008,Rowing,IL,0,28,39632,1,103852,91223,28
2155,2008,Rowing,IN,0,172,364274,2,211775,2304612,172
2156,2008,Rowing,KS,0,160,436729,2,60710,1792443,160
2157,2008,Rowing,KY,0,67,202776,1,40768,921578,67
2158,2008,Rowing,MA,529,718,2529262,23,9277090,9134743,1247
2159,2008,Rowing,MD,86,87,135312,7,569718,530634,173
2160,2008,Rowing,ME,60,83,178225,4,401586,352355,143
2161,2008,Rowing,MI,0,230,741004,3,780987,3937544,230
2162,2008,Rowing,MN,0,109,266732,1,131880,1004296,109
2163,2008,Rowing,NC,0,101,400687,2,318643,1494489,101
2164,2008,Rowing,NE,0,30,39610,1,55032,135485,30
2165,2008,Rowing,NH,65,76,425373,4,1100529,1033654,141
2166,2008,Rowing,NJ,81,145,463485,6,1861539,1860426,226
2167,2008,Rowing,NY,570,791,2212237,40,7690821,8841216,1361
2168,2008,Rowing,OH,32,173,338618,4,424116,1477871,205
2169,2008,Rowing,OK,15,171,612356,5,1642398,3199572,186
2170,2008,Rowing,OR,57,149,398668,6,458575,1623983,206
2171,2008,Rowing,PA,205,626,1809133,19,6516967,6106547,831
2172,2008,Rowing,RI,49,124,537334,3,1594566,1580608,173
2173,2008,Rowing,SC,0,75,174908,1,656372,1162646,75
2174,2008,Rowing,TN,0,44,240564,1,338790,1090386,44
2175,2008,Rowing,TX,0,133,413231,2,1401953,2670894,133
2176,2008,Rowing,VA,17,200,855028,5,621729,2511731,217
2177,2008,Rowing,WA,177,432,1736461,12,2981988,5267361,609
2178,2008,Rowing,WI,103,175,968351,3,576055,3456824,278
2179,2008,Rowing,WV,0,61,162288,2,137184,638075,61
2180,2008,Sailing,CA,48,39,307483,6,352981,601198,87
2181,2008,Sailing,CT,21,60,220463,4,577893,577893,81
2182,2008,Sailing,DC,17,34,63180,2,233330,233330,51
2183,2008,Sailing,FL,13,44,54854,2,52013,176108,57
2184,2008,Sailing,HI,10,32,125928,2,219403,185177,42
2185,2008,Sailing,MA,153,158,352657,11,736824,806558,311
2186,2008,Sailing,MD,35,60,48672,5,306680,296595,95
2187,2008,Sailing,ME,12,11,19296,2,48522,63355,23
2188,2008,Sailing,NH,17,20,60047,1,328346,212722,37
2189,2008,Sailing,NY,81,24,71837,3,211778,270700,105
2190,2008,Sailing,RI,51,35,70974,3,162561,170624,86
2191,2008,Sailing,SC,19,27,118336,2,61850,380130,46
2192,2008,Sailing,VA,33,33,133740,4,290733,483843,66
2193,2008,Skiing,AK,22,23,359935,4,867118,1124317,45
2194,2008,Skiing,CO,35,30,313927,6,1486483,2416523,65
2195,2008,Skiing,ID,15,17,23000,2,109374,107204,32
2196,2008,Skiing,MA,68,65,356123,12,921913,911049,133
2197,2008,Skiing,ME,45,36,240015,10,540959,507742,81
2198,2008,Skiing,MI,26,26,128266,4,498322,555876,52
2199,2008,Skiing,MN,36,44,126698,7,286837,296753,80
2200,2008,Skiing,MT,26,41,143256,4,575164,720666,67
2201,2008,Skiing,NH,94,88,564995,10,892299,1647879,182
2202,2008,Skiing,NM,12,11,123128,2,723197,723197,23
2203,2008,Skiing,NV,25,21,146571,4,326038,790809,46
2204,2008,Skiing,NY,54,39,177142,8,391909,390112,93
2205,2008,Skiing,RI,0,8,21662,1,65025,65025,8
2206,2008,Skiing,UT,13,14,198128,1,183731,613810,27
2207,2008,Skiing,VT,74,61,370494,10,1214169,1309714,135
2208,2008,Skiing,WA,11,14,105840,2,210632,210630,25
2209,2008,Skiing,WI,18,13,48630,4,150481,201014,31
2210,2008,Soccer,AL,286,422,2136472,32,9435465,11379087,708
2211,2008,Soccer,AR,246,259,1017389,21,3370894,4638602,505
2212,2008,Soccer,AZ,324,282,1098168,27,3202928,4740006,606
2213,2008,Soccer,CA,3472,3407,10309132,278,44608226,52297244,6879
2214,2008,Soccer,CO,281,332,1540392,23,6772611,8489066,613
2215,2008,Soccer,CT,511,477,2302826,40,11321790,13354267,988
2216,2008,Soccer,DC,182,149,817161,14,5523820,5254991,331
2217,2008,Soccer,DE,138,127,420987,12,2007731,2166010,265
2218,2008,Soccer,FL,812,817,4189268,63,17347585,23024763,1629
2219,2008,Soccer,GA,710,789,2436278,68,11752058,13588671,1499
2220,2008,Soccer,HI,94,118,668268,9,1128431,1828100,212
2221,2008,Soccer,IA,960,773,1863518,65,9034176,10266947,1733
2222,2008,Soccer,ID,61,141,648641,9,2203892,2500246,202
2223,2008,Soccer,IL,1700,1391,4037829,136,18459896,22041260,3091
2224,2008,Soccer,IN,936,739,3297806,63,13312052,18041935,1675
2225,2008,Soccer,KS,670,632,1361500,61,7049607,7798337,1302
2226,2008,Soccer,KY,560,604,2187786,45,8356306,11868857,1164
2227,2008,Soccer,LA,34,311,1170280,16,3301717,5169518,345
2228,2008,Soccer,MA,1525,1297,3522906,117,15062949,15129933,2822
2229,2008,Soccer,MD,619,531,1752478,53,6568965,8501244,1150
2230,2008,Soccer,ME,447,351,766981,36,2747806,2824133,798
2231,2008,Soccer,MI,774,731,2530416,60,10115356,13346282,1505
2232,2008,Soccer,MN,577,769,1500958,53,4308395,4989747,1346
2233,2008,Soccer,MO,1044,833,2476772,75,13775835,14912816,1877
2234,2008,Soccer,MS,435,453,1274627,40,6154200,6898582,888
2235,2008,Soccer,MT,51,128,499708,7,1559596,2167875,179
2236,2008,Soccer,NC,1089,974,4021282,77,15869583,23011180,2063
2237,2008,Soccer,ND,51,91,379357,6,1228840,1381258,142
2238,2008,Soccer,NE,298,275,1006874,25,5042730,6522156,573
2239,2008,Soccer,NH,324,288,995876,26,4631471,4994247,612
2240,2008,Soccer,NJ,1052,848,2668260,79,13968977,13847290,1900
2241,2008,Soccer,NM,76,98,441715,7,1968125,1954869,174
2242,2008,Soccer,NV,25,52,275404,3,359715,1677925,77
2243,2008,Soccer,NY,3387,2635,8643646,255,38115214,40004534,6022
2244,2008,Soccer,OH,1461,1315,4226263,101,18135497,21828963,2776
2245,2008,Soccer,OK,416,472,1544048,38,8503389,10619783,888
2246,2008,Soccer,OR,355,486,2159672,38,6058846,8561426,841
2247,2008,Soccer,PA,2518,2195,6372148,197,27932513,29261157,4713
2248,2008,Soccer,PR,242,64,90318,16,541081,539572,306
2249,2008,Soccer,RI,220,218,994164,18,4901155,4860721,438
2250,2008,Soccer,SC,629,593,2200646,50,10997268,15693152,1222
2251,2008,Soccer,SD,75,161,416816,12,1754799,1889595,236
2252,2008,Soccer,TN,640,721,2925336,57,17365066,18035157,1361
2253,2008,Soccer,TX,1239,1507,5809145,111,25218505,29407881,2746
2254,2008,Soccer,UT,78,220,1338773,10,2615129,3902459,298
2255,2008,Soccer,VA,794,718,2990477,60,12564625,17258221,1512
2256,2008,Soccer,VT,251,249,816172,22,2404848,2630080,500
2257,2008,Soccer,WA,669,688,3366250,62,8973403,10542826,1357
2258,2008,Soccer,WI,909,772,2269642,69,7568448,9486024,1681
2259,2008,Soccer,WV,402,318,1267818,31,5321680,6683502,720
2260,2008,Soccer,WY,43,65,296843,5,921121,1168031,108
2261,2008,Softball,AL,0,779,2552232,42,9977180,12100242,779
2262,2008,Softball,AR,0,288,718425,15,1995209,3641875,288
2263,2008,Softball,AZ,0,264,1117327,15,2375658,3854459,264
2264,2008,Softball,CA,0,2301,5570703,133,18720140,23593877,2301
2265,2008,Softball,CO,0,283,713600,15,2772379,3151031,283
2266,2008,Softball,CT,0,340,995247,18,4343170,5124613,340
2267,2008,Softball,DC,0,92,355093,5,1484850,1490720,92
2268,2008,Softball,DE,0,107,340953,7,1556854,1574652,107
2269,2008,Softball,FL,0,993,3764124,52,13843118,17556883,993
2270,2008,Softball,GA,0,762,2189601,42,7259566,10117675,762
2271,2008,Softball,HI,0,97,491121,5,818928,1506923,97
2272,2008,Softball,IA,0,762,1951359,39,5717975,7091297,762
2273,2008,Softball,ID,0,124,533198,6,1264602,1691199,124
2274,2008,Softball,IL,0,1479,3715637,86,12218665,15647882,1479
2275,2008,Softball,IN,0,665,2151067,34,6930132,9776339,665
2276,2008,Softball,KS,0,739,1345552,42,4985971,6870668,739
2277,2008,Softball,KY,0,477,1359846,26,4340976,5957519,477
2278,2008,Softball,LA,0,317,1530466,15,3927395,5782221,317
2279,2008,Softball,MA,0,911,1911412,54,6633901,6652612,911
2280,2008,Softball,MD,0,432,907326,29,2862434,3661477,432
2281,2008,Softball,ME,0,230,360880,14,1119303,1153929,230
2282,2008,Softball,MI,0,750,2110703,42,6246561,9038307,750
2283,2008,Softball,MN,0,709,1440644,42,3432081,4246228,709
2284,2008,Softball,MO,0,845,2193411,45,8530083,9524003,845
2285,2008,Softball,MS,0,465,1207701,27,4528492,5540258,465
2286,2008,Softball,MT,0,64,145368,3,541288,533529,64
2287,2008,Softball,NC,0,757,2069587,44,7185479,9642163,757
2288,2008,Softball,ND,0,145,505438,9,1466132,1608307,145
2289,2008,Softball,NE,0,369,986682,20,3209690,4469875,369
2290,2008,Softball,NH,0,188,396847,11,1146292,1090451,188
2291,2008,Softball,NJ,0,610,1500704,38,6309179,6296400,610
2292,2008,Softball,NM,0,138,567315,7,2558966,2222279,138
2293,2008,Softball,NV,0,78,477340,4,705771,1636356,78
2294,2008,Softball,NY,0,1945,4610201,117,17021051,18191700,1945
2295,2008,Softball,OH,0,1008,2404471,54,9190821,11531950,1008
2296,2008,Softball,OK,0,557,1603822,31,5858944,8148230,557
2297,2008,Softball,OR,0,343,1365592,21,2683057,4631419,343
2298,2008,Softball,PA,0,1816,3763733,104,14255822,15001491,1816
2299,2008,Softball,PR,0,242,55454,13,513898,502682,242
2300,2008,Softball,RI,0,163,580452,9,2247456,2282626,163
2301,2008,Softball,SC,0,524,1248234,29,5341737,6926898,524
2302,2008,Softball,SD,0,173,422384,10,1327690,1475757,173
2303,2008,Softball,TN,0,715,2323657,43,10009402,10741161,715
2304,2008,Softball,TX,0,1416,5425472,76,17937246,21488399,1416
2305,2008,Softball,UT,0,144,996030,8,1832623,3061126,144
2306,2008,Softball,VA,0,546,1380055,31,6475983,6672076,546
2307,2008,Softball,VT,0,143,301208,10,726329,787821,143
2308,2008,Softball,WA,0,476,1413841,30,2679369,3538837,476
2309,2008,Softball,WI,0,512,1218667,30,2577190,3447722,512
2310,2008,Softball,WV,0,377,749226,19,3162537,3111660,377
2311,2008,Squash,CA,0,14,57210,1,168505,201879,14
2312,2008,Squash,CT,64,52,212653,8,1113711,1030616,116
2313,2008,Squash,DC,12,12,73985,2,141987,141987,24
2314,2008,Squash,MA,83,53,234028,9,760036,759836,136
2315,2008,Squash,ME,53,38,131117,6,359979,331473,91
2316,2008,Squash,NH,15,13,70882,2,241771,220865,28
2317,2008,Squash,NJ,23,16,140088,2,350643,350643,39
2318,2008,Squash,NY,125,65,235044,13,733811,713802,190
2319,2008,Squash,PA,59,49,121050,6,530837,456301,108
2320,2008,Squash,RI,12,11,39516,2,160605,160605,23
2321,2008,Squash,VT,15,13,43191,2,152642,152642,28
2322,2008,Swimming and Diving,AL,52,66,627417,4,154083,5101928,118
2323,2008,Swimming and Diving,AR,60,111,309748,8,729513,1731064,171
2324,2008,Swimming and Diving,AZ,55,86,694317,5,1653446,3937805,141
2325,2008,Swimming and Diving,CA,1172,1333,3373366,121,9633365,17150914,2505
2326,2008,Swimming and Diving,CO,66,114,471543,8,2289439,2311185,180
2327,2008,Swimming and Diving,CT,157,249,857916,17,2620718,3717043,406
2328,2008,Swimming and Diving,DC,70,75,293237,10,1542167,1529831,145
2329,2008,Swimming and Diving,FL,132,225,1319688,15,2735332,8062056,357
2330,2008,Swimming and Diving,GA,127,153,973779,12,1990758,4721926,280
2331,2008,Swimming and Diving,HI,27,27,234632,2,427917,1355269,54
2332,2008,Swimming and Diving,IA,116,147,545451,11,851055,2458345,263
2333,2008,Swimming and Diving,ID,0,55,226048,2,825350,847192,55
2334,2008,Swimming and Diving,IL,239,322,1092376,31,2678558,5917206,561
2335,2008,Swimming and Diving,IN,282,259,1818579,26,3986986,8593331,541
2336,2008,Swimming and Diving,KS,0,31,133455,1,1895,795441,31
2337,2008,Swimming and Diving,KY,152,170,681096,14,1285117,3925069,322
2338,2008,Swimming and Diving,LA,47,45,475501,4,546540,1923893,92
2339,2008,Swimming and Diving,MA,483,607,1993280,45,6721575,6588786,1090
2340,2008,Swimming and Diving,MD,136,164,621278,10,2305717,3645335,300
2341,2008,Swimming and Diving,ME,62,72,170382,6,548113,456851,134
